Participant	Time_min	Age	Sex	Degree	Program	L1	AWEQ_GEN	AWEQ_COU	AWEQ_PUB	ResearchPurpose	Frame	Variant	Response	past_participle	Misspell_wrong_incomplete
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.that6	Adj-that	promising	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.that7	Adj-that	auspicious	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.that8	Adj-that	detrimental	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.to1	Adj-to	reasonable	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.to2	Adj-to	amenable	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.to3	Adj-to	counterintuitive	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.to4	Adj-to	actionable	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.to5	Adj-to	promising	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.to6	Adj-to	foreboding	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.to7	Adj-to	rational	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.to8	Adj-to	logical	0	0
36	10.483	25	Male	MS	Psychology	English	3.5	3.17	3.4	No	Seem.to9	Adj-to	valid	0	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Is.that1	Adj-that	clear	0	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Is.that2	Adj-that	uncertain	0	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Is.that3	Adj-that	problematic	0	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Is.that4	Adj-that	known	1	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Is.that5	Adj-that	acknowledged	1	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Is.that6	Adj-that	assumed	1	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Seem.to1	Adj-to	misguided	1	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Seem.to2	Adj-to	wise	0	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Seem.to3	Adj-to	problematic	0	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Seem.to4	Adj-to	understandable	0	0
37	12.567	25	Female	MS	Linguistics	English	2.33	2.5	2.67	No	Seem.to5	Adj-to	unwise	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.that1	Adj-that	significant	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.that2	Adj-that	interesting	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.that3	Adj-that	alarming	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.that4	Adj-that	worrying	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.that5	Adj-that	common	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.to1	Adj-to	similar	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.to2	Adj-to	interesting	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.to3	Adj-to	significant	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.to4	Adj-to	important	0	0
38	11.017	23	Female	MS	Biotechnology	English	4.67	3.6	4	No	Seem.to5	Adj-to	reasonable	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that1	Adj-that	true	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that2	Adj-that	untrue	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that3	Adj-that	false	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that4	Adj-that	frightening	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that5	Adj-that	terrifying	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that6	Adj-that	unbelievable	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that7	Adj-that	unfortunate	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that8	Adj-that	mind-blowing	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that9	Adj-that	insane	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that10	Adj-that	ridiculous	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that11	Adj-that	lovely	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that12	Adj-that	amazing	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Is.that13	Adj-that	fascinating	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to1	Adj-to	cruel	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to2	Adj-to	unfair	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to3	Adj-to	fair	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to4	Adj-to	unkind	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to5	Adj-to	helpful	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to6	Adj-to	unhelpful	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to7	Adj-to	important	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to8	Adj-to	crucial	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to9	Adj-to	necessary	0	0
39	10.517	NA	Female	Doctoral	Linguistics	English	3.33	4.67	4.17	Yes	Seem.to10	Adj-to	unnecessary	0	0
40	22.033	27	Female	MS	Teaching English as a Second Language	English	5	3.75	4	Yes	Seem.that1	Adj-that	reasonable	0	0
40	22.033	27	Female	MS	Teaching English as a Second Language	English	5	3.75	4	Yes	Seem.that2	Adj-that	logical	0	0
40	22.033	27	Female	MS	Teaching English as a Second Language	English	5	3.75	4	Yes	Seem.that3	Adj-that	helpful	0	0
40	22.033	27	Female	MS	Teaching English as a Second Language	English	5	3.75	4	Yes	Is.to1	Adj-to	helpful	0	0
40	22.033	27	Female	MS	Teaching English as a Second Language	English	5	3.75	4	Yes	Is.to2	Adj-to	reasonable	0	0
40	22.033	27	Female	MS	Teaching English as a Second Language	English	5	3.75	4	Yes	Is.to3	Adj-to	logical	0	0
40	22.033	27	Female	MS	Teaching English as a Second Language	English	5	3.75	4	Yes	Is.to4	Adj-to	possible	0	0
40	22.033	27	Female	MS	Teaching English as a Second Language	English	5	3.75	4	Yes	Is.to5	Adj-to	likely	0	0
41	12.2	29	Male	MS	TESOL	English	4	2.6	3.2	No	Seem.that1	Adj-that	pertinent	0	0
41	12.2	29	Male	MS	TESOL	English	4	2.6	3.2	No	Seem.that2	Adj-that	noteworthy	0	0
41	12.2	29	Male	MS	TESOL	English	4	2.6	3.2	No	Is.to1	Adj-to	unwarranted	1	0
41	12.2	29	Male	MS	TESOL	English	4	2.6	3.2	No	Is.to2	Adj-to	premature	0	0
41	12.2	29	Male	MS	TESOL	English	4	2.6	3.2	No	Is.to3	Adj-to	rash	0	0
41	12.2	29	Male	MS	TESOL	English	4	2.6	3.2	No	Is.to4	Adj-to	important	0	0
41	12.2	29	Male	MS	TESOL	English	4	2.6	3.2	No	Is.to5	Adj-to	essential	0	0
41	12.2	29	Male	MS	TESOL	English	4	2.6	3.2	No	Is.to6	Adj-to	uncommon	0	0
41	12.2	29	Male	MS	TESOL	English	4	2.6	3.2	No	Is.to7	Adj-to	relevant	0	0
42	13.017	55	Female	MS	TESOL	English	2.67	3.17	2.67	Yes	Seem.that1	Adj-that	obvious	0	0
42	13.017	55	Female	MS	TESOL	English	2.67	3.17	2.67	Yes	Seem.that2	Adj-that	logical	0	0
42	13.017	55	Female	MS	TESOL	English	2.67	3.17	2.67	Yes	Seem.that3	Adj-that	natural	0	0
42	13.017	55	Female	MS	TESOL	English	2.67	3.17	2.67	Yes	Seem.to1	Adj-to	likely	0	0
42	13.017	55	Female	MS	TESOL	English	2.67	3.17	2.67	Yes	Seem.to2	Adj-to	unlikely	0	0
42	13.017	55	Female	MS	TESOL	English	2.67	3.17	2.67	Yes	Seem.to3	Adj-to	logical	0	0
42	13.017	55	Female	MS	TESOL	English	2.67	3.17	2.67	Yes	Seem.to4	Adj-to	illogical	0	0
42	13.017	55	Female	MS	TESOL	English	2.67	3.17	2.67	Yes	Seem.to5	Adj-to	simple	0	0
42	13.017	55	Female	MS	TESOL	English	2.67	3.17	2.67	Yes	Seem.to6	Adj-to	complicated	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Seem.that1	Adj-that	true	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Seem.that2	Adj-that	wrong	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Seem.that3	Adj-that	inaccurate	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Seem.that4	Adj-that	accurate	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Seem.that5	Adj-that	probable	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Seem.that6	Adj-that	likely	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Seem.that7	Adj-that	understandable	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Is.to1	Adj-to	helpful	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Is.to2	Adj-to	accurate	0	0
43	16.483	25	Female	MS	Education	English	3.67	3.4	5	No	Is.to3	Adj-to	wrong	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Is.that1	Adj-that	true	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Is.that2	Adj-that	false	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Is.that3	Adj-that	critical	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Is.that4	Adj-that	important	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Is.that5	Adj-that	key	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Is.that6	Adj-that	desirable	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Is.that7	Adj-that	unfortunate	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Seem.to1	Adj-to	early	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Seem.to2	Adj-to	challenging	0	0
44	13.85	29	Female	MS	Development Policy	English	5	5	5	No	Seem.to3	Adj-to	unclear	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Seem.that1	Adj-that	odd	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Seem.that2	Adj-that	weird	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Seem.that3	Adj-that	unusual	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Seem.that4	Adj-that	general	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Seem.that5	Adj-that	likely	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Seem.that6	Adj-that	fine	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Seem.that7	Adj-that	important	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Is.to1	Adj-to	easy	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Is.to2	Adj-to	difficult	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Is.to3	Adj-to	hard	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Is.to4	Adj-to	good	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Is.to5	Adj-to	good	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Is.to6	Adj-to	important	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Is.to7	Adj-to	interesting	0	0
45	12.683	28	Male	Doctoral	Industrial Hygiene	Thai	3	3	4	No	Is.to8	Adj-to	mandated	1	0
46	12.967	28	Female	MS	Pharmaceutical sciences	Thai	3.4	3.83	4.33	Yes	Seem.that1	Adj-that	reasonable	0	0
46	12.967	28	Female	MS	Pharmaceutical sciences	Thai	3.4	3.83	4.33	Yes	Seem.that2	Adj-that	possible	0	0
46	12.967	28	Female	MS	Pharmaceutical sciences	Thai	3.4	3.83	4.33	Yes	Seem.that3	Adj-that	understandable	0	0
46	12.967	28	Female	MS	Pharmaceutical sciences	Thai	3.4	3.83	4.33	Yes	Is.to1	Adj-to	difficult	0	0
46	12.967	28	Female	MS	Pharmaceutical sciences	Thai	3.4	3.83	4.33	Yes	Is.to2	Adj-to	easy	0	0
46	12.967	28	Female	MS	Pharmaceutical sciences	Thai	3.4	3.83	4.33	Yes	Is.to3	Adj-to	possible	0	0
46	12.967	28	Female	MS	Pharmaceutical sciences	Thai	3.4	3.83	4.33	Yes	Is.to4	Adj-to	crucial	0	0
46	12.967	28	Female	MS	Pharmaceutical sciences	Thai	3.4	3.83	4.33	Yes	Is.to5	Adj-to	acceptable	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.that1	Adj-that	likely	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.that2	Adj-that	unlikely	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.that3	Adj-that	implausible	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.that4	Adj-that	challenging	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.that5	Adj-that	unclear	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.to1	Adj-to	likely	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.to2	Adj-to	positive	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.to3	Adj-to	impossible	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.to4	Adj-to	implausible	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.to5	Adj-to	inevitable	0	0
47	15.15	25	Female	MS	Arab Studies	Thai	2.5	2.5	3	Yes	Seem.to6	Adj-to	prone	0	0
48	80.7	25	Female	MS	Law	Thai	1.33	1.67	1.67	No	Seem.that1	Adj-that	reasonable	0	0
48	80.7	25	Female	MS	Law	Thai	1.33	1.67	1.67	No	Seem.that2	Adj-that	impossible	0	0
48	80.7	25	Female	MS	Law	Thai	1.33	1.67	1.67	No	Seem.to1	Adj-to	unreasonable	0	0
48	80.7	25	Female	MS	Law	Thai	1.33	1.67	1.67	No	Seem.to2	Adj-to	irrelevant	0	0
49	18.667	29	Female	Doctoral	Media and information studies 	Thai	3.33	3.5	3.83	No	Is.that1	Adj-that	possible	0	0
49	18.667	29	Female	Doctoral	Media and information studies 	Thai	3.33	3.5	3.83	No	Is.that2	Adj-that	surprising	0	0
49	18.667	29	Female	Doctoral	Media and information studies 	Thai	3.33	3.5	3.83	No	Is.that3	Adj-that	interesting	0	0
49	18.667	29	Female	Doctoral	Media and information studies 	Thai	3.33	3.5	3.83	No	Is.that4	Adj-that	conclusive	0	0
49	18.667	29	Female	Doctoral	Media and information studies 	Thai	3.33	3.5	3.83	No	Is.that5	Adj-that	confirmed	1	0
49	18.667	29	Female	Doctoral	Media and information studies 	Thai	3.33	3.5	3.83	No	Seem.to1	Adj-to	surprising	0	0
49	18.667	29	Female	Doctoral	Media and information studies 	Thai	3.33	3.5	3.83	No	Seem.to2	Adj-to	inappropriate	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that1	Adj-that	obvious	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that2	Adj-that	faithful	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that3	Adj-that	loyal	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that4	Adj-that	solid	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that5	Adj-that	clear	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that6	Adj-that	valuable	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that7	Adj-that	affordable	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that8	Adj-that	functional	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that9	Adj-that	aesthetic	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that10	Adj-that	true	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that11	Adj-that	false	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that12	Adj-that	fail	0	1
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Seem.that13	Adj-that	superstitious	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to1	Adj-to	hard	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to2	Adj-to	easy	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to3	Adj-to	fair	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to4	Adj-to	obvious	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to5	Adj-to	strange	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to6	Adj-to	weird	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to7	Adj-to	bold	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to8	Adj-to	stressful	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to9	Adj-to	much	0	1
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to10	Adj-to	nice	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to11	Adj-to	agreeable	0	0
50	13.1	33	Female	Doctoral	Architectural history and theory	Thai	2.33	3.17	2.5	No	Is.to12	Adj-to	funny	0	0
51	20.3	30	Female	MS	Human Resource	Thai	4	3.6	5	No	Seem.that1	Adj-that	obvious	0	0
51	20.3	30	Female	MS	Human Resource	Thai	4	3.6	5	No	Seem.that2	Adj-that	clear	0	0
51	20.3	30	Female	MS	Human Resource	Thai	4	3.6	5	No	Seem.that3	Adj-that	justified	1	0
51	20.3	30	Female	MS	Human Resource	Thai	4	3.6	5	No	Seem.that4	Adj-that	right	0	0
51	20.3	30	Female	MS	Human Resource	Thai	4	3.6	5	No	Seem.that5	Adj-that	wrong	0	0
51	20.3	30	Female	MS	Human Resource	Thai	4	3.6	5	No	Is.to1	Adj-to	clear	0	0
51	20.3	30	Female	MS	Human Resource	Thai	4	3.6	5	No	Is.to2	Adj-to	obvious	0	0
51	20.3	30	Female	MS	Human Resource	Thai	4	3.6	5	No	Is.to3	Adj-to	important	0	0
51	20.3	30	Female	MS	Human Resource	Thai	4	3.6	5	No	Is.to4	Adj-to	obliged	1	0
52	16.6	25	Female	MS	International Relations	Thai	3.67	4	3	Yes	Seem.that1	Adj-that	possible	0	0
52	16.6	25	Female	MS	International Relations	Thai	3.67	4	3	Yes	Seem.that2	Adj-that	impossible	0	0
52	16.6	25	Female	MS	International Relations	Thai	3.67	4	3	Yes	Seem.that3	Adj-that	correct	0	0
52	16.6	25	Female	MS	International Relations	Thai	3.67	4	3	Yes	Seem.that4	Adj-that	incorrect	0	0
52	16.6	25	Female	MS	International Relations	Thai	3.67	4	3	Yes	Seem.to1	Adj-to	great	0	0
52	16.6	25	Female	MS	International Relations	Thai	3.67	4	3	Yes	Seem.to2	Adj-to	amazing	0	0
52	16.6	25	Female	MS	International Relations	Thai	3.67	4	3	Yes	Seem.to3	Adj-to	fun	0	0
52	16.6	25	Female	MS	International Relations	Thai	3.67	4	3	Yes	Seem.to4	Adj-to	lovely	0	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.that1	Adj-that	claimed	1	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.that2	Adj-that	stated	1	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.that3	Adj-that	suggested	1	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.that5	Adj-that	assumed	1	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.that6	Adj-that	interesting	0	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.that7	Adj-that	strange	0	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.to1	Adj-to	important	0	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.to2	Adj-to	wrong	0	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.to3	Adj-to	questionable	0	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.to4	Adj-to	unusual	0	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.to5	Adj-to	usual	0	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.to6	Adj-to	typical	0	0
53	61.717	25	Female	MS	International Relations	Thai	3.67	3	2.2	Yes	Is.to7	Adj-to	odd	0	0
54	28.717	35	Female	Doctoral	Packaging	Thai	3.5	3.17	3.5	Yes	Is.that1	Adj-that	indicated	1	0
54	28.717	35	Female	Doctoral	Packaging	Thai	3.5	3.17	3.5	Yes	Is.that2	Adj-that	emphasized	1	0
54	28.717	35	Female	Doctoral	Packaging	Thai	3.5	3.17	3.5	Yes	Is.that3	Adj-that	inferred	1	0
54	28.717	35	Female	Doctoral	Packaging	Thai	3.5	3.17	3.5	Yes	Is.that4	Adj-that	recommended	1	0
54	28.717	35	Female	Doctoral	Packaging	Thai	3.5	3.17	3.5	Yes	Is.to1	Adj-to	crucial	0	0
54	28.717	35	Female	Doctoral	Packaging	Thai	3.5	3.17	3.5	Yes	Is.to2	Adj-to	important	0	0
54	28.717	35	Female	Doctoral	Packaging	Thai	3.5	3.17	3.5	Yes	Is.to3	Adj-to	simple	0	0
54	28.717	35	Female	Doctoral	Packaging	Thai	3.5	3.17	3.5	Yes	Is.to4	Adj-to	critical	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.that1	Adj-that	important	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.that2	Adj-that	essential	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.that3	Adj-that	vital	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.that4	Adj-that	useful	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.that5	Adj-that	interesting	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.that6	Adj-that	convincing	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.to1	Adj-to	important	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.to2	Adj-to	essential	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.to3	Adj-to	useful	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.to4	Adj-to	good	0	0
55	12.133	26	Male	Doctoral	Chemistry	Thai	5	5	5	No	Is.to5	Adj-to	appropriate	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Is.that1	Adj-that	imperative	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Is.that2	Adj-that	important	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Is.that3	Adj-that	significant	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Is.that4	Adj-that	obligatory	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Is.that5	Adj-that	suggested	1	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Is.that6	Adj-that	advised	1	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Is.that7	Adj-that	preferable	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Seem.to1	Adj-to	premature	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Seem.to2	Adj-to	important	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Seem.to3	Adj-to	imperative	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Seem.to4	Adj-to	difficult	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Seem.to5	Adj-to	important	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Seem.to6	Adj-to	essential	0	0
56	14.783	34	Female	Doctoral	Applied Linguistics	Thai	2.17	2.33	2.33	Yes	Seem.to7	Adj-to	elementary	0	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Is.that1	Adj-that	argued	1	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Is.that2	Adj-that	explained	1	0
